chr	pos	gene_name	ensg_ids
17	5240508	"AC087500.2"	"ENSG00000263164.1"
17	5282265	"RABEP1"	"ENSG00000029725.17"
17	5360963	"NUP88"	"ENSG00000108559.12"
17	5364315	"AC015727.1"	"ENSG00000263220.1"
17	5419641	"RPAIN"	"ENSG00000129197.14"
17	5425139	"AC004148.1"	"ENSG00000263272.1"
17	5432777	"C1QBP"	"ENSG00000108561.8"
17	5440917	"DHX33"	"ENSG00000005100.13"
17	5469092	"DHX33-DT"	"ENSG00000262099.1"
17	5471254	"DERL2"	"ENSG00000072849.11"
17	5486285	"MIS12"	"ENSG00000167842.16"
17	5499427	"NLRP1"	"ENSG00000091592.16"
17	5499439	"AC055839.2"	"ENSG00000286190.1"
17	5512040	"AC055839.1"	"ENSG00000282980.1"
17	5700226	"AC135726.1"	"ENSG00000286356.1"
17	5730289	"AC006236.1"	"ENSG00000262961.1"
17	5772234	"AC007846.1"	"ENSG00000284837.1"
17	5772926	"AC007846.2"	"ENSG00000285471.1"
17	6057807	"WSCD1"	"ENSG00000179314.14"
17	6163893	"AC104770.1"	"ENSG00000262231.2"
17	6207163	"RNU6-1264P"	"ENSG00000206618.1"
17	6322413	"BTF3P14"	"ENSG00000262609.1"
17	6373833	"AC055872.3"	"ENSG00000285593.1"
17	6393693	"AIPL1"	"ENSG00000129221.16"
17	6417685	"AC055872.1"	"ENSG00000262818.1"
17	6444441	"PIMREG"	"ENSG00000129195.16"
17	6451263	"PITPNM3"	"ENSG00000091622.16"
17	6521131	"AC055872.2"	"ENSG00000274860.1"
17	6578147	"KIAA0753"	"ENSG00000198920.11"
17	6600944	"RNA5SP435"	"ENSG00000200914.1"
17	6628619	"AC004706.3"	"ENSG00000282936.2"
17	6640985	"TXNDC17"	"ENSG00000129235.11"
17	6643311	"MED31"	"ENSG00000108590.11"
17	6651762	"C17orf100"	"ENSG00000256806.6"
17	6653464	"AC004706.1"	"ENSG00000261996.1"
17	6655440	"MIR4520-1"	"ENSG00000264468.1"
17	6655449	"MIR4520-2"	"ENSG00000283301.1"
17	6657034	"ALOX15P1"	"ENSG00000274114.2"
17	6684719	"SLC13A5"	"ENSG00000141485.17"
17	6749685	"AC004706.2"	"ENSG00000262990.1"
17	6749718	"RPL23AP73"	"ENSG00000244283.1"
17	6755447	"XAF1"	"ENSG00000132530.17"
17	6772831	"PRAL"	"ENSG00000279296.1"
17	6776215	"FBXO39"	"ENSG00000177294.7"
17	6789133	"TEKT1"	"ENSG00000167858.13"
17	6853861	"ALOX12P2"	"ENSG00000262943.7"
17	6875232	"ALOX12-AS1"	"ENSG00000215067.10"
17	6927472	"AC027763.1"	"ENSG00000262503.1"
17	6954098	"AC027763.2"	"ENSG00000263316.1"
17	6985494	"AC040977.2"	"ENSG00000267047.1"
17	6994642	"AC040977.1"	"ENSG00000262089.1"
17	6996049	"ALOX12"	"ENSG00000108839.12"
17	7012417	"RNASEK"	"ENSG00000219200.11"
17	7012635	"RNASEK-C17orf49"	"ENSG00000161939.19"
17	7014495	"C17orf49"	"ENSG00000258315.5"
17	7015818	"MIR497HG"	"ENSG00000267532.5"
17	7017615	"MIR195"	"ENSG00000284112.1"
17	7017911	"MIR497"	"ENSG00000284027.1"
17	7023050	"BCL6B"	"ENSG00000161940.11"
17	7036015	"SLC16A13"	"ENSG00000174327.7"
17	7041630	"SLC16A11"	"ENSG00000174326.13"
17	7058934	"AC120057.1"	"ENSG00000262067.1"
17	7074537	"CLEC10A"	"ENSG00000132514.13"
17	7101322	"ASGR2"	"ENSG00000161944.16"
17	7140930	"RPL7AP64"	"ENSG00000213876.4"
17	7173431	"ASGR1"	"ENSG00000141505.12"
17	7189890	"DLG4"	"ENSG00000132535.20"
17	7192295	"AC120057.4"	"ENSG00000279812.1"
17	7217125	"ACADVL"	"ENSG00000072778.20"
17	7223297	"MIR324"	"ENSG00000199053.3"
17	7225342	"DVL2"	"ENSG00000004975.12"
17	7235029	"PHF23"	"ENSG00000040633.13"
17	7240008	"GABARAP"	"ENSG00000170296.10"
17	7240427	"AC120057.2"	"ENSG00000262526.2"
17	7242200	"AC120057.3"	"ENSG00000279641.1"
17	7243591	"CTDNEP1"	"ENSG00000175826.12"
17	7246829	"AC003688.2"	"ENSG00000262302.1"
17	7251416	"ELP5"	"ENSG00000170291.15"
17	7259903	"CLDN7"	"ENSG00000181885.18"
17	7266055	"AC003688.1"	"ENSG00000202251.1"
17	7281718	"SLC2A4"	"ENSG00000181856.15"
17	7282947	"AC003688.3"	"ENSG00000263342.1"
17	7288263	"YBX2"	"ENSG00000006047.13"
17	7306999	"EIF5A"	"ENSG00000132507.18"
17	7311324	"GPS2"	"ENSG00000132522.16"
17	7312661	"AC026954.2"	"ENSG00000261915.6"
17	7315628	"NEURL4"	"ENSG00000215041.10"
17	7330452	"AC026954.1"	"ENSG00000224647.2"
17	7336529	"ACAP1"	"ENSG00000072818.12"
17	7351889	"KCTD11"	"ENSG00000213859.6"
17	7352687	"AC026954.3"	"ENSG00000263171.1"
17	7355123	"TMEM95"	"ENSG00000182896.12"
17	7380534	"TNK1"	"ENSG00000174292.12"
17	7389727	"PLSCR3"	"ENSG00000187838.17"
17	7389734	"TMEM256-PLSCR3"	"ENSG00000262481.5"
17	7402975	"TMEM256"	"ENSG00000205544.4"
17	7404874	"NLGN2"	"ENSG00000169992.10"
17	7420103	"AC113189.2"	"ENSG00000262880.1"
17	7420324	"SPEM1"	"ENSG00000181323.8"
17	7425616	"SPEM2"	"ENSG00000184560.8"
17	7428857	"SPEM3"	"ENSG00000283439.4"
17	7428861	"AC113189.9"	"ENSG00000286007.1"
17	7435435	"TMEM102"	"ENSG00000181284.3"
17	7436557	"AC113189.1"	"ENSG00000262624.1"
17	7438273	"FGF11"	"ENSG00000161958.11"
17	7439159	"AC113189.3"	"ENSG00000263301.1"
17	7439506	"AC113189.4"	"ENSG00000272884.1"
17	7445061	"CHRNB1"	"ENSG00000170175.11"
17	7459366	"ZBTB4"	"ENSG00000174282.12"
17	7481332	"SLC35G6"	"ENSG00000259224.2"
17	7484366	"POLR2A"	"ENSG00000181222.17"
17	7537096	"AC016876.1"	"ENSG00000201489.1"
17	7549058	"TNFSF12"	"ENSG00000239697.11"
17	7549099	"TNFSF12-TNFSF13"	"ENSG00000248871.1"
17	7557820	"AC016876.4"	"ENSG00000276384.1"
17	7558292	"TNFSF13"	"ENSG00000161955.16"
17	7561919	"SENP3"	"ENSG00000161956.13"
17	7563287	"SENP3-EIF4A1"	"ENSG00000277957.1"
17	7572706	"EIF4A1"	"ENSG00000161960.15"
17	7572826	"AC016876.3"	"ENSG00000264772.6"
17	7574713	"SNORA48"	"ENSG00000209582.1"
17	7576811	"SNORD10"	"ENSG00000238917.1"
17	7577955	"SNORA67"	"ENSG00000277985.1"
17	7579491	"CD68"	"ENSG00000129226.14"
17	7581964	"AC016876.2"	"ENSG00000233223.3"
17	7583529	"MPDU1"	"ENSG00000129255.16"
17	7588178	"SOX15"	"ENSG00000129194.8"
17	7591230	"FXR2"	"ENSG00000129245.12"
17	7613946	"SHBG"	"ENSG00000129214.15"
17	7626234	"SAT2"	"ENSG00000141504.12"
17	7646627	"ATP1B2"	"ENSG00000129244.9"
17	7661779	"TP53"	"ENSG00000141510.17"
17	7686071	"WRAP53"	"ENSG00000141499.16"
17	7705202	"EFNB3"	"ENSG00000108947.5"
17	7717354	"DNAH2"	"ENSG00000183914.14"
17	7754320	"RPL29P2"	"ENSG00000240480.1"
17	7839904	"KDM6B"	"ENSG00000132510.10"
17	7855066	"TMEM88"	"ENSG00000167874.7"
17	7856685	"NAA38"	"ENSG00000183011.13"
17	7857746	"CYB5D1"	"ENSG00000182224.12"
17	7858943	"AC104581.4"	"ENSG00000280046.1"
17	7884796	"CHD3"	"ENSG00000170004.17"
17	7906122	"SCARNA21"	"ENSG00000252835.1"
17	7913324	"RNF227"	"ENSG00000179859.9"
17	7921859	"KCNAB3"	"ENSG00000170049.9"
17	7925931	"AC104581.2"	"ENSG00000262730.1"
17	7930345	"TRAPPC1"	"ENSG00000170043.12"
17	7932101	"CNTROB"	"ENSG00000170037.14"
17	7954868	"AC104581.1"	"ENSG00000262492.1"
17	8002615	"GUCY2D"	"ENSG00000132518.7"
17	8013327	"AC104581.3"	"ENSG00000279174.1"
17	8039034	"ALOX15B"	"ENSG00000179593.16"
17	8056225	"AC129492.2"	"ENSG00000263427.1"
17	8063936	"AC129492.6"	"ENSG00000275011.1"
17	8072636	"ALOX12B"	"ENSG00000179477.11"
17	8079482	"AC129492.1"	"ENSG00000214999.3"
17	8088056	"MIR4314"	"ENSG00000264005.1"
17	8095900	"ALOXE3"	"ENSG00000179148.9"
17	8120592	"HES7"	"ENSG00000179111.9"
17	8140472	"PER1"	"ENSG00000179094.16"
17	8144994	"MIR6883"	"ENSG00000284117.1"
17	8150816	"AC129492.3"	"ENSG00000263620.1"
17	8159149	"VAMP2"	"ENSG00000220205.9"
17	8172457	"TMEM107"	"ENSG00000179029.15"
17	8173454	"SNORD118"	"ENSG00000200463.1"
17	8176812	"AC129492.4"	"ENSG00000266824.1"
17	8186945	"MIR4521"	"ENSG00000283160.1"
17	8188345	"BORCS6"	"ENSG00000196544.8"
17	8188933	"AC129492.7"	"ENSG00000279152.1"
17	8199123	"AC129492.5"	"ENSG00000271002.1"
17	8204733	"AURKB"	"ENSG00000178999.13"
17	8220642	"LINC00324"	"ENSG00000178977.3"
17	8224815	"CTC1"	"ENSG00000178971.16"
17	8247618	"PFAS"	"ENSG00000178921.14"
17	8277763	"AC135178.6"	"ENSG00000269947.1"
17	8287763	"SLC25A35"	"ENSG00000125434.11"
17	8288654	"RANGRF"	"ENSG00000108961.14"
17	8296505	"AC135178.7"	"ENSG00000271029.1"
17	8310241	"ARHGEF15"	"ENSG00000198844.12"
17	8318088	"AC135178.2"	"ENSG00000226871.1"
17	8329583	"AC135178.1"	"ENSG00000212206.1"
17	8337697	"AC135178.5"	"ENSG00000266279.1"
17	8339840	"ODF4"	"ENSG00000184650.11"
17	8356902	"KRBA2"	"ENSG00000184619.6"
17	8365563	"AC135178.4"	"ENSG00000265749.6"
17	8368638	"AC135178.3"	"ENSG00000263809.1"
17	8377516	"RPL26"	"ENSG00000161970.15"
17	8390704	"RNF222"	"ENSG00000189051.5"
17	8413131	"NDEL1"	"ENSG00000166579.15"
17	8474205	"MYH10"	"ENSG00000133026.12"
17	8511125	"RNU7-43P"	"ENSG00000252363.1"
17	8560471	"PPIAP52"	"ENSG00000270606.1"
17	8561230	"AC025518.1"	"ENSG00000244604.1"
17	8729935	"CCDC42"	"ENSG00000161973.11"
17	8753106	"SPDYE4"	"ENSG00000183318.11"
17	8797110	"MFSD6L"	"ENSG00000185156.6"
17	8802722	"PIK3R6"	"ENSG00000276231.5"
17	8878911	"PIK3R5"	"ENSG00000141506.13"
17	8965896	"AC002091.2"	"ENSG00000266389.1"
17	8967523	"AC002091.1"	"ENSG00000265975.1"
17	9021510	"NTN1"	"ENSG00000065320.9"
17	9171068	"AC005695.1"	"ENSG00000262966.2"
17	9244666	"AC005695.3"	"ENSG00000273816.1"
17	9250471	"STX8"	"ENSG00000170310.15"
17	9283174	"AC005695.2"	"ENSG00000263708.2"
17	9452197	"AC087501.1"	"ENSG00000225751.2"
17	9464742	"AC087501.2"	"ENSG00000262815.1"
17	9547298	"AC087501.3"	"ENSG00000263051.1"
17	9553323	"AC087501.4"	"ENSG00000271851.1"
17	9576627	"CFAP52"	"ENSG00000166596.15"
17	9589902	"RPL19P18"	"ENSG00000241654.1"
17	9638768	"AC118755.2"	"ENSG00000265349.1"
17	9644698	"USP43"	"ENSG00000154914.17"
17	9647020	"AC118755.1"	"ENSG00000262296.1"
17	9764186	"AC027045.2"	"ENSG00000282882.2"
17	9771434	"DHRS7C"	"ENSG00000184544.11"
17	9791227	"AC027045.1"	"ENSG00000278944.1"
17	9802386	"GSG1L2"	"ENSG00000214978.7"
17	9805443	"AC027045.3"	"ENSG00000283025.1"
17	9822206	"GLP2R"	"ENSG00000065325.13"
17	9852748	"NPM1P45"	"ENSG00000265593.1"
17	9896320	"RCVRN"	"ENSG00000109047.8"
17	9910609	"AC005747.1"	"ENSG00000007237.18"
17	10258762	"RPS27AP1"	"ENSG00000242692.1"
17	10291820	"AC005291.2"	"ENSG00000273388.1"
17	10300865	"MYH13"	"ENSG00000006788.14"
17	10320392	"AC005291.1"	"ENSG00000264067.1"
17	10383132	"AC005323.2"	"ENSG00000272736.5"
17	10383144	"MYHAS"	"ENSG00000272975.1"
17	10390322	"MYH8"	"ENSG00000133020.4"
17	10443290	"MYH4"	"ENSG00000264424.1"
17	10492307	"MYH1"	"ENSG00000109061.10"
17	10521148	"MYH2"	"ENSG00000125414.19"
17	10579040	"AC005323.1"	"ENSG00000214970.8"
17	10628526	"MYH3"	"ENSG00000109063.15"
17	10658542	"AC002347.1"	"ENSG00000261433.1"
17	10672474	"SCO1"	"ENSG00000133028.12"
17	10680734	"AC002347.2"	"ENSG00000263388.1"
17	10697594	"ADPRM"	"ENSG00000170222.12"
17	10699015	"TMEM220"	"ENSG00000187824.8"
17	10716002	"MAGOH2P"	"ENSG00000264176.1"
17	10729777	"TMEM220-AS1"	"ENSG00000263400.8"
17	10729777	"AC015908.7"	"ENSG00000285220.1"
17	10741257	"AC015908.3"	"ENSG00000264016.3"
17	10745553	"AC015908.1"	"ENSG00000240813.2"
17	10792059	"AC015908.4"	"ENSG00000266114.1"
17	10794906	"AC015908.6"	"ENSG00000284876.1"
17	10794913	"TMEM238L"	"ENSG00000263429.3"
17	10821901	"AC015908.5"	"ENSG00000279542.1"
17	10822470	"PIRT"	"ENSG00000233670.7"
17	10844674	"AC015908.2"	"ENSG00000263508.6"
17	10857899	"RNU6-1065P"	"ENSG00000207242.1"
17	10860535	"RPL15P21"	"ENSG00000244753.2"
17	11157455	"RN7SL601P"	"ENSG00000243346.3"
17	11197883	"AC005548.1"	"ENSG00000285541.1"
17	11241213	"SHISA6"	"ENSG00000188803.15"
17	11288205	"AC005725.1"	"ENSG00000264727.1"
17	11598470	"DNAH9"	"ENSG00000007174.18"
17	11874727	"AC005209.1"	"ENSG00000263684.2"
17	11953889	"AC005410.2"	"ENSG00000266368.1"
17	11977439	"ZNF18"	"ENSG00000154957.14"
17	11998353	"AC005410.1"	"ENSG00000241185.2"
17	12020829	"MAP2K4"	"ENSG00000065559.15"
17	12036496	"RNU11-2P"	"ENSG00000252707.1"
17	12081899	"MIR744"	"ENSG00000266297.1"
17	12115547	"AC005244.1"	"ENSG00000263648.1"
17	12201600	"AC005244.2"	"ENSG00000265400.1"
17	12390738	"AC084167.1"	"ENSG00000286617.1"
17	12549764	"LINC00670"	"ENSG00000179136.7"
17	12596743	"AC068442.1"	"ENSG00000287462.1"
17	12665890	"MYOCD"	"ENSG00000141052.17"
17	12671862	"MYOCD-AS1"	"ENSG00000227274.1"
17	12760140	"AC005358.1"	"ENSG00000265489.1"
17	12789498	"ARHGAP44"	"ENSG00000006740.17"
17	12917268	"MIR1269B"	"ENSG00000265503.1"
17	12973033	"AC005274.1"	"ENSG00000280168.1"
17	12982613	"AC005277.2"	"ENSG00000277621.1"
17	12990149	"AC005277.1"	"ENSG00000263707.1"
17	12991612	"ELAC2"	"ENSG00000006744.19"
17	13095695	"AC005303.1"	"ENSG00000273098.3"
17	13299184	"LINC02093"	"ENSG00000234634.2"
17	13494032	"HS3ST3A1"	"ENSG00000153976.3"
17	13543529	"MIR548H3"	"ENSG00000221698.1"
17	13755574	"COX10-AS1"	"ENSG00000236088.10"
17	13909231	"AC005304.2"	"ENSG00000265494.1"
17	13932720	"AC005304.1"	"ENSG00000233852.1"
17	13957748	"AC005304.3"	"ENSG00000266744.1"
17	14024514	"CDRT15P1"	"ENSG00000141028.6"
17	14069490	"COX10"	"ENSG00000006695.12"
17	14177131	"AC005389.1"	"ENSG00000252305.1"
17	14235673	"CDRT15"	"ENSG00000223510.6"
17	14295512	"AC005224.1"	"ENSG00000262786.1"
17	14301081	"HS3ST3B1"	"ENSG00000125430.9"
17	14303854	"AC005224.3"	"ENSG00000266709.1"
17	14327335	"AC005224.2"	"ENSG00000266378.1"
17	14374139	"AC022816.1"	"ENSG00000230647.2"
17	14705076	"RPS18P12"	"ENSG00000230897.1"
17	14725729	"AC013248.1"	"ENSG00000226130.1"
17	14767583	"AC005863.1"	"ENSG00000205325.3"
17	14834557	"LINC02096"	"ENSG00000238212.3"
17	14947741	"RPL23AP76"	"ENSG00000226156.1"
17	15014805	"AC005772.1"	"ENSG00000232058.1"
17	15030975	"CDRT7"	"ENSG00000259944.1"
17	15062087	"AC005772.2"	"ENSG00000287307.1"
17	15105237	"CDRT8"	"ENSG00000265163.1"
17	15229777	"PMP22"	"ENSG00000109099.15"
17	15251627	"MIR4731"	"ENSG00000265110.1"
17	15260513	"AC005703.6"	"ENSG00000279660.1"
17	15261015	"AC005703.3"	"ENSG00000265445.1"
17	15266848	"AC005703.7"	"ENSG00000286792.1"
17	15267461	"AC005703.1"	"ENSG00000230971.1"
17	15276562	"AC005703.2"	"ENSG00000237377.2"
17	15303811	"TEKT3"	"ENSG00000125409.13"
17	15311345	"RNU6-799P"	"ENSG00000200437.1"
17	15365323	"AC005703.5"	"ENSG00000279567.1"
17	15379864	"AC005703.4"	"ENSG00000266667.1"
17	15408384	"RN7SL792P"	"ENSG00000239888.3"
17	15436015	"CDRT4"	"ENSG00000239704.11"
17	15436021	"TVP23C-CDRT4"	"ENSG00000259024.6"
17	15443639	"RPL9P2"	"ENSG00000234324.1"
17	15502264	"TVP23C"	"ENSG00000175106.16"
17	15506866	"PPIAP53"	"ENSG00000223878.1"
17	15530773	"AC005838.3"	"ENSG00000266538.1"
17	15565483	"CDRT1"	"ENSG00000241322.10"
17	15571491	"AC005324.3"	"ENSG00000251537.4"
17	15574019	"AC005838.2"	"ENSG00000252129.1"
17	15588852	"AC005838.1"	"ENSG00000223544.1"
17	15627960	"TRIM16"	"ENSG00000221926.12"
17	15651590	"AC005324.5"	"ENSG00000266261.1"
17	15675476	"ZNF29P"	"ENSG00000108452.1"
17	15699577	"ZNF286A"	"ENSG00000187607.16"
17	15699692	"AC005324.4"	"ENSG00000255104.8"
17	15704232	"UBE2SP1"	"ENSG00000233966.1"
17	15732247	"TBC1D26"	"ENSG00000214946.14"
17	15735023	"AC005324.1"	"ENSG00000233002.2"
17	15748703	"AC005324.6"	"ENSG00000267227.1"
17	15761614	"AC005324.2"	"ENSG00000233193.1"
17	15764703	"CDRT15P2"	"ENSG00000227255.1"
17	15768717	"ZSWIM5P1"	"ENSG00000235430.1"
17	15782341	"RNA5SP436"	"ENSG00000251829.1"
17	15783288	"IL6STP1"	"ENSG00000227018.1"
17	15786618	"MEIS3P1"	"ENSG00000179277.9"
17	15787787	"AC015922.2"	"ENSG00000265519.1"
17	15789016	"AC015922.3"	"ENSG00000276855.1"
17	15792862	"AC015922.1"	"ENSG00000233090.1"
17	15806241	"LINC02087"	"ENSG00000237057.3"
17	15829369	"SPECC1P1"	"ENSG00000227790.7"
17	15944917	"ADORA2B"	"ENSG00000170425.3"
17	15976560	"ZSWIM7"	"ENSG00000214941.8"
17	15999784	"TTC19"	"ENSG00000011295.16"
17	16023323	"AC002553.2"	"ENSG00000275413.1"
17	16029157	"NCOR1"	"ENSG00000141027.21"
17	16040472	"AC002553.1"	"ENSG00000227782.2"
17	16044621	"RPLP1P11"	"ENSG00000243686.2"
17	16084042	"RPL22P21"	"ENSG00000233979.1"
17	16098704	"RNU6-314P"	"ENSG00000252383.1"
17	16137768	"RNU6-862P"	"ENSG00000199674.1"
17	16191832	"RN7SL442P"	"ENSG00000239221.3"
17	16217191	"PIGL"	"ENSG00000108474.17"
17	16282014	"MIR1288"	"ENSG00000221355.1"
17	16342534	"CENPV"	"ENSG00000166582.10"
17	16380798	"UBB"	"ENSG00000170315.14"
17	16382152	"AC093484.3"	"ENSG00000265401.1"
17	16391434	"FTLP12"	"ENSG00000265095.1"
17	16414524	"AC093484.2"	"ENSG00000264739.1"
17	16415571	"TRPV2"	"ENSG00000187688.15"
17	16427474	"AC093484.1"	"ENSG00000239203.1"
17	16438767	"SNHG29"	"ENSG00000175061.18"
17	16439505	"SNORD49B"	"ENSG00000277108.1"
17	16440036	"SNORD49A"	"ENSG00000277370.1"
17	16440479	"AC093484.4"	"ENSG00000266651.1"
17	16441226	"SNORD65"	"ENSG00000277512.1"
17	16441577	"LRRC75A"	"ENSG00000181350.12"
17	16525832	"AC127540.2"	"ENSG00000286743.1"
17	16546954	"ZNF287"	"ENSG00000141040.15"
17	16557985	"AC127540.1"	"ENSG00000266803.1"
17	16616848	"AC005822.1"	"ENSG00000235554.1"
17	16620734	"ZNF624"	"ENSG00000197566.10"
17	16653904	"AC098850.2"	"ENSG00000264765.1"
17	16666107	"NEK4P2"	"ENSG00000264359.1"
17	16683438	"RNASEH1P2"	"ENSG00000231458.2"
17	16689537	"CCDC144A"	"ENSG00000170160.17"
17	16690261	"AC098850.3"	"ENSG00000266302.6"
17	16691798	"RNU6-405P"	"ENSG00000252446.1"
17	16710059	"RN7SL620P"	"ENSG00000276088.1"
17	16745636	"UPF3AP1"	"ENSG00000226478.3"
17	16786489	"USP32P1"	"ENSG00000188933.16"
17	16787235	"SRP68P1"	"ENSG00000266129.1"
17	16788057	"AC098850.4"	"ENSG00000272815.1"
17	16788248	"AC098850.1"	"ENSG00000264673.1"
17	16788879	"FAM106C"	"ENSG00000288235.1"
17	16804627	"AC022596.1"	"ENSG00000264729.1"
17	16812447	"NOS2P4"	"ENSG00000264892.1"
17	16817983	"KRT16P6"	"ENSG00000226145.7"
17	16829999	"KRT16P2"	"ENSG00000227300.12"
17	16840895	"KRT17P1"	"ENSG00000131885.17"
17	16847635	"KRT17P4"	"ENSG00000205312.8"
17	16853935	"COTL1P1"	"ENSG00000229749.1"
17	16861146	"AC022596.2"	"ENSG00000283033.1"
17	16893198	"AL353996.1"	"ENSG00000265853.1"
17	16922915	"TBC1D27P"	"ENSG00000128438.10"
17	16929816	"TNFRSF13B"	"ENSG00000240505.9"
17	16975999	"AC104024.1"	"ENSG00000230709.1"
17	16988329	"LINC02090"	"ENSG00000230969.2"
17	17011914	"AC104024.2"	"ENSG00000260328.1"
17	17028360	"AC104024.3"	"ENSG00000287114.1"
17	17033531	"AC104024.4"	"ENSG00000287910.1"
17	17042545	"MPRIP"	"ENSG00000133030.21"
17	17076038	"MPRIP-AS1"	"ENSG00000225442.2"
17	17167946	"AC055811.1"	"ENSG00000263624.1"
17	17170083	"RNU6-767P"	"ENSG00000206859.1"
17	17178414	"RN7SL775P"	"ENSG00000243370.3"
17	17181504	"AC055811.4"	"ENSG00000278864.1"
17	17200995	"PLD6"	"ENSG00000179598.6"
17	17202649	"AC055811.2"	"ENSG00000264187.1"
17	17212212	"FLCN"	"ENSG00000154803.13"
17	17235433	"AC055811.3"	"ENSG00000266498.1"
17	17242010	"ACTG1P24"	"ENSG00000226359.1"
17	17246616	"COPS3"	"ENSG00000141030.13"
17	17303335	"NT5M"	"ENSG00000205309.14"
17	17383377	"RPL13P12"	"ENSG00000215030.5"
17	17422681	"AC073621.2"	"ENSG00000227158.1"
17	17456427	"TSEN15P1"	"ENSG00000230865.1"
17	17460444	"AC073621.1"	"ENSG00000201741.1"
17	17476994	"MED9"	"ENSG00000141026.6"
17	17494437	"RASD1"	"ENSG00000108551.5"
17	17504005	"AC020558.6"	"ENSG00000286430.1"
17	17505563	"PEMT"	"ENSG00000133027.18"
17	17507351	"AC020558.2"	"ENSG00000265511.1"
17	17578631	"RNU6-468P"	"ENSG00000206730.1"
17	17591428	"AC020558.1"	"ENSG00000264666.1"
17	17616043	"AC020558.5"	"ENSG00000279200.1"
17	17674026	"SMCR2"	"ENSG00000223979.2"
17	17675366	"AC020558.3"	"ENSG00000273948.1"
17	17676211	"AC020558.4"	"ENSG00000274836.1"
17	17681458	"RAI1"	"ENSG00000108557.19"
17	17759154	"RAI1-AS1"	"ENSG00000237328.1"
17	17776686	"SMCR5"	"ENSG00000226746.2"
17	17777781	"AC122129.2"	"ENSG00000264167.1"
17	17810399	"SREBF1"	"ENSG00000072310.17"
17	17813480	"MIR6777"	"ENSG00000274111.1"
17	17813836	"MIR33B"	"ENSG00000207839.1"
17	17843511	"TOM1L2"	"ENSG00000175662.17"
17	17858227	"AC122129.1"	"ENSG00000197815.4"
17	17972813	"DRC3"	"ENSG00000171962.18"
17	17977409	"ATPAF2"	"ENSG00000171953.16"
17	17981192	"AC087163.1"	"ENSG00000230273.1"
17	18010643	"AC087163.2"	"ENSG00000232344.2"
17	18026072	"AC087163.3"	"ENSG00000280198.1"
17	18039408	"GID4"	"ENSG00000141034.10"
17	18087892	"DRG2"	"ENSG00000108591.10"
17	18107334	"AC087164.2"	"ENSG00000279428.1"
17	18108706	"MYO15A"	"ENSG00000091536.19"
17	18172625	"AC087164.1"	"ENSG00000266677.1"
17	18183078	"ALKBH5"	"ENSG00000091542.9"
17	18225635	"LLGL1"	"ENSG00000131899.11"
17	18244815	"FLII"	"ENSG00000177731.16"
17	18260597	"MIEF2"	"ENSG00000177427.13"
17	18268080	"AC127537.1"	"ENSG00000260647.1"
17	18271428	"TOP3A"	"ENSG00000177302.15"
17	18311904	"RPL7AP65"	"ENSG00000228000.1"
17	18312760	"RPL21P121"	"ENSG00000237382.2"
17	18315293	"SMCR8"	"ENSG00000176994.11"
17	18327860	"SHMT1"	"ENSG00000176974.20"
17	18340814	"MIR6778"	"ENSG00000283772.1"
17	18377778	"EVPLL"	"ENSG00000214860.5"
17	18379855	"AL353997.2"	"ENSG00000264177.1"
17	18388871	"AL353997.3"	"ENSG00000267441.1"
17	18390153	"AL353997.5"	"ENSG00000275206.1"
17	18393480	"TBC1D3P4"	"ENSG00000204471.3"
17	18411159	"LINC02076"	"ENSG00000220161.4"
17	18415728	"KRT17P5"	"ENSG00000205266.10"
17	18418195	"YWHAEP2"	"ENSG00000266162.1"
17	18426861	"KRT17P2"	"ENSG00000186831.11"
17	18432051	"KRT16P1"	"ENSG00000214856.11"
17	18450244	"KRT16P4"	"ENSG00000229526.2"
17	18452955	"AL353997.1"	"ENSG00000227919.1"
17	18453574	"AL353997.4"	"ENSG00000267492.1"
17	18460391	"TNPO1P2"	"ENSG00000230662.1"
17	18476737	"LGALS9C"	"ENSG00000171916.17"
17	18497095	"NOS2P2"	"ENSG00000167494.9"
17	18511221	"FAM106A"	"ENSG00000273018.6"
17	18511262	"USP32P2"	"ENSG00000233327.10"
17	18527557	"SRP68P2"	"ENSG00000227689.1"
17	18537800	"CCDC144B"	"ENSG00000154874.15"
17	18572752	"AC107983.1"	"ENSG00000227077.3"
17	18605054	"AC026271.4"	"ENSG00000276532.1"
17	18635006	"TBC1D28"	"ENSG00000189375.11"
17	18638019	"AC026271.2"	"ENSG00000262262.1"
17	18638861	"AC026271.5"	"ENSG00000287058.1"
17	18650195	"AC026271.1"	"ENSG00000174977.8"
17	18658429	"ZNF286B"	"ENSG00000249459.10"
17	18667629	"FOXO3B"	"ENSG00000240445.4"
17	18677261	"UBE2SP2"	"ENSG00000224126.2"
17	18697998	"TRIM16L"	"ENSG00000108448.21"
17	18704640	"AC026271.3"	"ENSG00000265693.1"
17	18744026	"FBXW10"	"ENSG00000171931.13"
17	18781111	"TVP23B"	"ENSG00000171928.14"
17	18809956	"AC107982.3"	"ENSG00000265478.2"
17	18835707	"AC107982.1"	"ENSG00000250111.3"
17	18840085	"PRPSAP2"	"ENSG00000141127.15"
17	18840618	"RN7SL627P"	"ENSG00000274747.1"
17	18859354	"AC107982.2"	"ENSG00000264273.1"
17	18908279	"AC090286.3"	"ENSG00000235672.1"
